$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATION,$HAVE_VERIFY,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.5194
0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.7413
1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20.0028
1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2.0846
0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.6312
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,37.8106
1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,10.7422
1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,20.0171
1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,39.0532
1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,3.2654
0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.5171
1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,39.0850
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.6146
1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,38.9766
1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,10.7170
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2.1359
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,3.2517
1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,6.5263
0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.9204
1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2.0746
0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1.2696
0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.5159
1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9158
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0.9211
1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,21.2668
0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.6415
0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0.4732
1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,5.8231
0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0.4481
1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,5.8228
1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,5.8321
0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.5155
0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.3825
1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,21.2360
0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.5005
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7072
0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.5155
0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0.5172
0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0.4646
1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,21.1980
0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1.2575
1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,5.8334
1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,19.9653
1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,5.8444
1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,19.9712
1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,37.6434
0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2.1609
0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0.3861
1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,2.0737
1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,5.8584
1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,21.2565
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2.0286
1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,38.9977
1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2.0661
0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.9212
1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2.0704
0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.4972
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0.4753
0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.7606
1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.7220
1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,21.2389
0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.7730
1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3.2085
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9193
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.4851
1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2.0393
1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,19.9400
1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,21.2895
1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2.0700
0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.3941
1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7222
0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.3660
0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.6382
1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,6.5241
1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9108
0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0.4681
0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.3552
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.4484
1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,19.9973
0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.3828
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5408
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.5174
1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,19.9278
0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.3633
1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,19.9786
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.5186
1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,21.2864
1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,37.7196
0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.3734
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5368
0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.9557
0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.5303
0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0.5314
1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,5.8449
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.7724
0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.5059
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.5833
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.4629
1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,10.7420
1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,5.8450
1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,5.8622
0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0.5750
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0.5379
1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,10.9450
0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.3639
0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.9147
0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0.6326
0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.9333
1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,10.9066
0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.9265
1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,5.8303
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.9545
0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.9206
1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,10.7475
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.7537
0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.4453
1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,37.6677
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.4483
1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,6.5295
1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,21.2693
1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,38.9854
1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,3.2710
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.5774
0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1.2596
1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.9305
0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.4638
0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.3825
0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.3856
1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,38.9460
0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.3689
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.6275
1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,19.9848
0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.7711
0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2.1719
0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.4646
0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.6378
0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.4969
1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,37.6527
1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,6.5243
1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,10.9392
1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7214
0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.6307
1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,5.8231
1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,5.8516
0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.5128
1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,10.9401
1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,21.2562
1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,5.8220
1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3.2852
1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,37.7435
1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,5.8412
0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.7472
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0.6391
1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,21.3141
0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1.3123
0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.9247
0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1.2551
0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.5019
0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.4728
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5387
0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2.0880
1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,10.9129
1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.9437
0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1.2570
0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.2688
1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,10.9202
0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.5222
1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,3.2689
1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,39.0060
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2.0730
1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,19.9844
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.7546
0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.6314
1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.9184
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2.0651
0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.9175
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,21.2343
1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,37.6331
0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.9145
1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,5.8173
0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.6494
1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7431
1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,19.9953
1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,37.6488
1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,37.7616
0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.6470
1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5.8370
0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0.9250
1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,10.9214
1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2.0237
1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,3.2042
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.5090
0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.6337
1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3.2768
1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,10.9162
0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0.9439
0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.5128
0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1.2686
1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.7877
0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.3728
1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,10.7345
1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,37.6443
1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,10.7235
0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2.4064
1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,19.9232
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3.2838
0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1.2558
0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1.2448
0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,2.0878
1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,6.5068
1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,3.2403
0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.4480
0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.6433
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.5315
1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,2.0865
1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.7394
0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.3854
0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.3831
1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2.0415
1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2.0760
1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,10.7401
1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.0922
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,21.2103
0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.3861
0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.3859
1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,3.2370
1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,3.2344
1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,3.2979
1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,10.9362
1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,10.7266
1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,19.9132
0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.6507
0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.9298
1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,21.2913
1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,37.6997
1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2.0282
0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0.6481
1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,6.5067
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3.2865
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.5115
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.6317
1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,5.8711
1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,10.9285
0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.3671
0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.3874
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,20.0178
0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0.5263
1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,5.8457
1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,37.8252
1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,10.9169
0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.9502
0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.6291
1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,37.6393
1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,6.5272
0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2.1499
1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.9249
0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.9278
0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5111
0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.4522
0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.5248
1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,39.0191
0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2.1453
0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.9338
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.9179
1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3.2012
1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,37.7970
0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.4787
1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,21.3124
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.3693
1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,5.8353
1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,37.7690
0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.7594
0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.6404
